path,class_name,label,split
/home/user/Tuberculosis_detection/data/raw/Normal/Normal-1094.png,Normal,0,train
/home/user/Tuberculosis_detection/data/raw/Normal/Normal-1095.png,Normal,0,train
/home/user/Tuberculosis_detection/data/raw/Normal/Normal-1096.png,Normal,0,train
/home/user/Tuberculosis_detection/data/raw/Normal/Normal-1097.png,Normal,0,train
/home/user/Tuberculosis_detection/data/raw/Normal/Normal-1098.png,Normal,0,train
/home/user/Tuberculosis_detection/data/raw/Normal/Normal-1099.png,Normal,0,train
/home/user/Tuberculosis_detection/data/raw/Normal/Normal-11.png,Normal,0,test
/home/user/Tuberculosis_detection/data/raw/Normal/Normal-110.png,Normal,0,train
/home/user/Tuberculosis_detection/data/raw/Normal/Normal-1100.png,Normal,0,train
/home/user/Tuberculosis_detection/data/raw/Normal/Normal-1101.png,Normal,0,train
/home/user/Tuberculosis_detection/data/raw/Normal/Normal-1102.png,Normal,0,test
/home/user/Tuberculosis_detection/data/raw/Normal/Normal-1103.png,Normal,0,train
/home/user/Tuberculosis_detection/data/raw/Normal/Normal-1104.png,Normal,0,train
/home/user/Tuberculosis_detection/data/raw/Normal/Normal-1105.png,Normal,0,test
/home/user/Tuberculosis_detection/data/raw/Normal/Normal-1106.png,Normal,0,train
/home/user/Tuberculosis_detection/data/raw/Normal/Normal-1107.png,Normal,0,test
/home/user/Tuberculosis_detection/data/raw/Normal/Normal-1108.png,Normal,0,test
/home/user/Tuberculosis_detection/data/raw/Normal/Normal-1109.png,Normal,0,train
/home/user/Tuberculosis_detection/data/raw/Normal/Normal-111.png,Normal,0,train
/home/user/Tuberculosis_detection/data/raw/Normal/Normal-1110.png,Normal,0,train
/home/user/Tuberculosis_detection/data/raw/Normal/Normal-1111.png,Normal,0,train
/home/user/Tuberculosis_detection/data/raw/Normal/Normal-1112.png,Normal,0,test
/home/user/Tuberculosis_detection/data/raw/Normal/Normal-1113.png,Normal,0,train
/home/user/Tuberculosis_detection/data/raw/Normal/Normal-1114.png,Normal,0,train
/home/user/Tuberculosis_detection/data/raw/Normal/Normal-1115.png,Normal,0,test
/home/user/Tuberculosis_detection/data/raw/Normal/Normal-1116.png,Normal,0,train
/home/user/Tuberculosis_detection/data/raw/Normal/Normal-1117.png,Normal,0,train
/home/user/Tuberculosis_detection/data/raw/Normal/Normal-1118.png,Normal,0,train
/home/user/Tuberculosis_detection/data/raw/Normal/Normal-1119.png,Normal,0,test
/home/user/Tuberculosis_detection/data/raw/Normal/Normal-112.png,Normal,0,train
/home/user/Tuberculosis_detection/data/raw/Normal/Normal-1120.png,Normal,0,train
/home/user/Tuberculosis_detection/data/raw/Normal/Normal-1121.png,Normal,0,train
/home/user/Tuberculosis_detection/data/raw/Normal/Normal-1122.png,Normal,0,train
/home/user/Tuberculosis_detection/data/raw/Normal/Normal-1123.png,Normal,0,train
/home/user/Tuberculosis_detection/data/raw/Normal/Normal-1124.png,Normal,0,train
/home/user/Tuberculosis_detection/data/raw/Normal/Normal-1125.png,Normal,0,train
/home/user/Tuberculosis_detection/data/raw/Normal/Normal-1126.png,Normal,0,train
/home/user/Tuberculosis_detection/data/raw/Normal/Normal-1127.png,Normal,0,val
/home/user/Tuberculosis_detection/data/raw/Normal/Normal-1128.png,Normal,0,train
/home/user/Tuberculosis_detection/data/raw/Normal/Normal-1129.png,Normal,0,train
/home/user/Tuberculosis_detection/data/raw/Normal/Normal-113.png,Normal,0,test
/home/user/Tuberculosis_detection/data/raw/Normal/Normal-1130.png,Normal,0,train
/home/user/Tuberculosis_detection/data/raw/Normal/Normal-1131.png,Normal,0,train
/home/user/Tuberculosis_detection/data/raw/Normal/Normal-1132.png,Normal,0,test
/home/user/Tuberculosis_detection/data/raw/Normal/Normal-1133.png,Normal,0,val
/home/user/Tuberculosis_detection/data/raw/Normal/Normal-1134.png,Normal,0,test
/home/user/Tuberculosis_detection/data/raw/Normal/Normal-1135.png,Normal,0,val
/home/user/Tuberculosis_detection/data/raw/Normal/Normal-1136.png,Normal,0,test
/home/user/Tuberculosis_detection/data/raw/Normal/Normal-1137.png,Normal,0,val
/home/user/Tuberculosis_detection/data/raw/Normal/Normal-1138.png,Normal,0,train
/home/user/Tuberculosis_detection/data/raw/Normal/Normal-1139.png,Normal,0,train
/home/user/Tuberculosis_detection/data/raw/Normal/Normal-114.png,Normal,0,test
/home/user/Tuberculosis_detection/data/raw/Normal/Normal-1140.png,Normal,0,train
/home/user/Tuberculosis_detection/data/raw/Normal/Normal-1141.png,Normal,0,test
/home/user/Tuberculosis_detection/data/raw/Normal/Normal-1142.png,Normal,0,test
/home/user/Tuberculosis_detection/data/raw/Normal/Normal-1143.png,Normal,0,val
/home/user/Tuberculosis_detection/data/raw/Normal/Normal-1144.png,Normal,0,train
/home/user/Tuberculosis_detection/data/raw/Normal/Normal-1145.png,Normal,0,train
/home/user/Tuberculosis_detection/data/raw/Normal/Normal-1146.png,Normal,0,train
/home/user/Tuberculosis_detection/data/raw/Normal/Normal-1147.png,Normal,0,train
/home/user/Tuberculosis_detection/data/raw/Normal/Normal-1148.png,Normal,0,val
/home/user/Tuberculosis_detection/data/raw/Normal/Normal-1149.png,Normal,0,train
/home/user/Tuberculosis_detection/data/raw/Normal/Normal-115.png,Normal,0,train
/home/user/Tuberculosis_detection/data/raw/Normal/Normal-1150.png,Normal,0,train
/home/user/Tuberculosis_detection/data/raw/Normal/Normal-1151.png,Normal,0,train
/home/user/Tuberculosis_detection/data/raw/Normal/Normal-1152.png,Normal,0,train
/home/user/Tuberculosis_detection/data/raw/Normal/Normal-1153.png,Normal,0,train
/home/user/Tuberculosis_detection/data/raw/Normal/Normal-1154.png,Normal,0,train
/home/user/Tuberculosis_detection/data/raw/Normal/Normal-1155.png,Normal,0,train
/home/user/Tuberculosis_detection/data/raw/Normal/Normal-1156.png,Normal,0,train
/home/user/Tuberculosis_detection/data/raw/Normal/Normal-1157.png,Normal,0,train
/home/user/Tuberculosis_detection/data/raw/Normal/Normal-1158.png,Normal,0,train
/home/user/Tuberculosis_detection/data/raw/Normal/Normal-1159.png,Normal,0,train
/home/user/Tuberculosis_detection/data/raw/Normal/Normal-116.png,Normal,0,train
/home/user/Tuberculosis_detection/data/raw/Normal/Normal-1160.png,Normal,0,test
/home/user/Tuberculosis_detection/data/raw/Normal/Normal-1161.png,Normal,0,train
/home/user/Tuberculosis_detection/data/raw/Normal/Normal-1162.png,Normal,0,train
/home/user/Tuberculosis_detection/data/raw/Normal/Normal-1163.png,Normal,0,train
/home/user/Tuberculosis_detection/data/raw/Normal/Normal-1164.png,Normal,0,train
/home/user/Tuberculosis_detection/data/raw/Normal/Normal-1165.png,Normal,0,train
/home/user/Tuberculosis_detection/data/raw/Normal/Normal-1166.png,Normal,0,test
/home/user/Tuberculosis_detection/data/raw/Normal/Normal-1167.png,Normal,0,test
/home/user/Tuberculosis_detection/data/raw/Normal/Normal-1168.png,Normal,0,train
/home/user/Tuberculosis_detection/data/raw/Normal/Normal-1169.png,Normal,0,val
/home/user/Tuberculosis_detection/data/raw/Normal/Normal-117.png,Normal,0,test
/home/user/Tuberculosis_detection/data/raw/Normal/Normal-1170.png,Normal,0,train
/home/user/Tuberculosis_detection/data/raw/Normal/Normal-1171.png,Normal,0,train
/home/user/Tuberculosis_detection/data/raw/Normal/Normal-1172.png,Normal,0,train
/home/user/Tuberculosis_detection/data/raw/Normal/Normal-1173.png,Normal,0,train
/home/user/Tuberculosis_detection/data/raw/Normal/Normal-1174.png,Normal,0,train
/home/user/Tuberculosis_detection/data/raw/Normal/Normal-1175.png,Normal,0,train
/home/user/Tuberculosis_detection/data/raw/Normal/Normal-1176.png,Normal,0,test
/home/user/Tuberculosis_detection/data/raw/Normal/Normal-1177.png,Normal,0,train
/home/user/Tuberculosis_detection/data/raw/Normal/Normal-1178.png,Normal,0,train
/home/user/Tuberculosis_detection/data/raw/Normal/Normal-1179.png,Normal,0,test
/home/user/Tuberculosis_detection/data/raw/Normal/Normal-118.png,Normal,0,test
/home/user/Tuberculosis_detection/data/raw/Normal/Normal-1180.png,Normal,0,val
/home/user/Tuberculosis_detection/data/raw/Normal/Normal-1181.png,Normal,0,train
/home/user/Tuberculosis_detection/data/raw/Normal/Normal-1182.png,Normal,0,train
/home/user/Tuberculosis_detection/data/raw/Normal/Normal-1183.png,Normal,0,val
/home/user/Tuberculosis_detection/data/raw/Normal/Normal-1184.png,Normal,0,val
/home/user/Tuberculosis_detection/data/raw/Normal/Normal-1185.png,Normal,0,test
/home/user/Tuberculosis_detection/data/raw/Normal/Normal-1186.png,Normal,0,train
/home/user/Tuberculosis_detection/data/raw/Normal/Normal-1187.png,Normal,0,train
/home/user/Tuberculosis_detection/data/raw/Normal/Normal-1188.png,Normal,0,train
/home/user/Tuberculosis_detection/data/raw/Normal/Normal-1189.png,Normal,0,train
/home/user/Tuberculosis_detection/data/raw/Normal/Normal-119.png,Normal,0,train
/home/user/Tuberculosis_detection/data/raw/Normal/Normal-1190.png,Normal,0,train
/home/user/Tuberculosis_detection/data/raw/Normal/Normal-1191.png,Normal,0,train
/home/user/Tuberculosis_detection/data/raw/Normal/Normal-1192.png,Normal,0,train
/home/user/Tuberculosis_detection/data/raw/Normal/Normal-1193.png,Normal,0,test
/home/user/Tuberculosis_detection/data/raw/Normal/Normal-1194.png,Normal,0,val
/home/user/Tuberculosis_detection/data/raw/Normal/Normal-1195.png,Normal,0,train
/home/user/Tuberculosis_detection/data/raw/Normal/Normal-1196.png,Normal,0,test
/home/user/Tuberculosis_detection/data/raw/Normal/Normal-1197.png,Normal,0,train
/home/user/Tuberculosis_detection/data/raw/Normal/Normal-1198.png,Normal,0,train
/home/user/Tuberculosis_detection/data/raw/Normal/Normal-1199.png,Normal,0,train
/home/user/Tuberculosis_detection/data/raw/Normal/Normal-12.png,Normal,0,train
/home/user/Tuberculosis_detection/data/raw/Normal/Normal-120.png,Normal,0,train
/home/user/Tuberculosis_detection/data/raw/Normal/Normal-1200.png,Normal,0,test
/home/user/Tuberculosis_detection/data/raw/Normal/Normal-1201.png,Normal,0,train
/home/user/Tuberculosis_detection/data/raw/Normal/Normal-1202.png,Normal,0,train
/home/user/Tuberculosis_detection/data/raw/Normal/Normal-1203.png,Normal,0,train
/home/user/Tuberculosis_detection/data/raw/Normal/Normal-1204.png,Normal,0,val
/home/user/Tuberculosis_detection/data/raw/Normal/Normal-1205.png,Normal,0,val
/home/user/Tuberculosis_detection/data/raw/Normal/Normal-1206.png,Normal,0,train
/home/user/Tuberculosis_detection/data/raw/Normal/Normal-1207.png,Normal,0,train
/home/user/Tuberculosis_detection/data/raw/Normal/Normal-1208.png,Normal,0,train
/home/user/Tuberculosis_detection/data/raw/Normal/Normal-1209.png,Normal,0,train
/home/user/Tuberculosis_detection/data/raw/Normal/Normal-121.png,Normal,0,train
/home/user/Tuberculosis_detection/data/raw/Normal/Normal-1210.png,Normal,0,train
/home/user/Tuberculosis_detection/data/raw/Normal/Normal-1211.png,Normal,0,train
/home/user/Tuberculosis_detection/data/raw/Normal/Normal-1212.png,Normal,0,train
/home/user/Tuberculosis_detection/data/raw/Normal/Normal-1213.png,Normal,0,train
/home/user/Tuberculosis_detection/data/raw/Normal/Normal-1214.png,Normal,0,train
/home/user/Tuberculosis_detection/data/raw/Normal/Normal-1215.png,Normal,0,val
/home/user/Tuberculosis_detection/data/raw/Normal/Normal-1216.png,Normal,0,train
/home/user/Tuberculosis_detection/data/raw/Normal/Normal-1217.png,Normal,0,train
/home/user/Tuberculosis_detection/data/raw/Normal/Normal-1218.png,Normal,0,train
/home/user/Tuberculosis_detection/data/raw/Normal/Normal-1219.png,Normal,0,val
/home/user/Tuberculosis_detection/data/raw/Normal/Normal-122.png,Normal,0,test
/home/user/Tuberculosis_detection/data/raw/Normal/Normal-1220.png,Normal,0,train
/home/user/Tuberculosis_detection/data/raw/Normal/Normal-1221.png,Normal,0,train
/home/user/Tuberculosis_detection/data/raw/Normal/Normal-1222.png,Normal,0,train
/home/user/Tuberculosis_detection/data/raw/Normal/Normal-1223.png,Normal,0,train
/home/user/Tuberculosis_detection/data/raw/Normal/Normal-1224.png,Normal,0,train
/home/user/Tuberculosis_detection/data/raw/Normal/Normal-1225.png,Normal,0,test
/home/user/Tuberculosis_detection/data/raw/Normal/Normal-1226.png,Normal,0,test
/home/user/Tuberculosis_detection/data/raw/Normal/Normal-1227.png,Normal,0,train
/home/user/Tuberculosis_detection/data/raw/Normal/Normal-1228.png,Normal,0,train
/home/user/Tuberculosis_detection/data/raw/Normal/Normal-1229.png,Normal,0,train
/home/user/Tuberculosis_detection/data/raw/Normal/Normal-123.png,Normal,0,val
/home/user/Tuberculosis_detection/data/raw/Normal/Normal-1230.png,Normal,0,train
/home/user/Tuberculosis_detection/data/raw/Normal/Normal-1231.png,Normal,0,train
/home/user/Tuberculosis_detection/data/raw/Normal/Normal-1232.png,Normal,0,train
/home/user/Tuberculosis_detection/data/raw/Normal/Normal-1233.png,Normal,0,train
/home/user/Tuberculosis_detection/data/raw/Normal/Normal-1234.png,Normal,0,val
/home/user/Tuberculosis_detection/data/raw/Normal/Normal-1235.png,Normal,0,val
/home/user/Tuberculosis_detection/data/raw/Normal/Normal-1236.png,Normal,0,train
/home/user/Tuberculosis_detection/data/raw/Normal/Normal-1237.png,Normal,0,train
/home/user/Tuberculosis_detection/data/raw/Normal/Normal-1238.png,Normal,0,train
/home/user/Tuberculosis_detection/data/raw/Normal/Normal-1239.png,Normal,0,train
/home/user/Tuberculosis_detection/data/raw/Normal/Normal-124.png,Normal,0,test
/home/user/Tuberculosis_detection/data/raw/Normal/Normal-1240.png,Normal,0,val
/home/user/Tuberculosis_detection/data/raw/Normal/Normal-1241.png,Normal,0,train
/home/user/Tuberculosis_detection/data/raw/Normal/Normal-1242.png,Normal,0,train
/home/user/Tuberculosis_detection/data/raw/Normal/Normal-1243.png,Normal,0,train
/home/user/Tuberculosis_detection/data/raw/Normal/Normal-1244.png,Normal,0,train
/home/user/Tuberculosis_detection/data/raw/Normal/Normal-1245.png,Normal,0,train
/home/user/Tuberculosis_detection/data/raw/Normal/Normal-1246.png,Normal,0,train
/home/user/Tuberculosis_detection/data/raw/Normal/Normal-1247.png,Normal,0,val
/home/user/Tuberculosis_detection/data/raw/Normal/Normal-1248.png,Normal,0,train
/home/user/Tuberculosis_detection/data/raw/Normal/Normal-1249.png,Normal,0,train
/home/user/Tuberculosis_detection/data/raw/Normal/Normal-125.png,Normal,0,test
/home/user/Tuberculosis_detection/data/raw/Normal/Normal-1250.png,Normal,0,train
/home/user/Tuberculosis_detection/data/raw/Normal/Normal-1251.png,Normal,0,train
/home/user/Tuberculosis_detection/data/raw/Normal/Normal-1252.png,Normal,0,train
/home/user/Tuberculosis_detection/data/raw/Normal/Normal-1253.png,Normal,0,test
/home/user/Tuberculosis_detection/data/raw/Normal/Normal-1254.png,Normal,0,train
/home/user/Tuberculosis_detection/data/raw/Normal/Normal-1255.png,Normal,0,train
/home/user/Tuberculosis_detection/data/raw/Normal/Normal-1256.png,Normal,0,train
/home/user/Tuberculosis_detection/data/raw/Normal/Normal-1257.png,Normal,0,train
/home/user/Tuberculosis_detection/data/raw/Normal/Normal-1258.png,Normal,0,test
/home/user/Tuberculosis_detection/data/raw/Normal/Normal-1259.png,Normal,0,train
/home/user/Tuberculosis_detection/data/raw/Normal/Normal-126.png,Normal,0,train
/home/user/Tuberculosis_detection/data/raw/Normal/Normal-1260.png,Normal,0,train
/home/user/Tuberculosis_detection/data/raw/Normal/Normal-1261.png,Normal,0,train
/home/user/Tuberculosis_detection/data/raw/Normal/Normal-1262.png,Normal,0,val
/home/user/Tuberculosis_detection/data/raw/Normal/Normal-1263.png,Normal,0,train
/home/user/Tuberculosis_detection/data/raw/Normal/Normal-1264.png,Normal,0,val
/home/user/Tuberculosis_detection/data/raw/Normal/Normal-1265.png,Normal,0,train
/home/user/Tuberculosis_detection/data/raw/Normal/Normal-1266.png,Normal,0,train
/home/user/Tuberculosis_detection/data/raw/Normal/Normal-1267.png,Normal,0,train
/home/user/Tuberculosis_detection/data/raw/Normal/Normal-1268.png,Normal,0,train
/home/user/Tuberculosis_detection/data/raw/Normal/Normal-1269.png,Normal,0,train
/home/user/Tuberculosis_detection/data/raw/Normal/Normal-127.png,Normal,0,val
/home/user/Tuberculosis_detection/data/raw/Normal/Normal-1270.png,Normal,0,train
/home/user/Tuberculosis_detection/data/raw/Normal/Normal-1271.png,Normal,0,train
/home/user/Tuberculosis_detection/data/raw/Normal/Normal-1272.png,Normal,0,test
/home/user/Tuberculosis_detection/data/raw/Normal/Normal-1273.png,Normal,0,train
/home/user/Tuberculosis_detection/data/raw/Normal/Normal-1274.png,Normal,0,train
/home/user/Tuberculosis_detection/data/raw/Normal/Normal-1275.png,Normal,0,train
/home/user/Tuberculosis_detection/data/raw/Normal/Normal-1276.png,Normal,0,train
/home/user/Tuberculosis_detection/data/raw/Normal/Normal-1277.png,Normal,0,train
/home/user/Tuberculosis_detection/data/raw/Normal/Normal-1278.png,Normal,0,train
/home/user/Tuberculosis_detection/data/raw/Normal/Normal-1279.png,Normal,0,train
/home/user/Tuberculosis_detection/data/raw/Normal/Normal-128.png,Normal,0,train
/home/user/Tuberculosis_detection/data/raw/Normal/Normal-1280.png,Normal,0,val
/home/user/Tuberculosis_detection/data/raw/Normal/Normal-1281.png,Normal,0,train
/home/user/Tuberculosis_detection/data/raw/Normal/Normal-1282.png,Normal,0,val
/home/user/Tuberculosis_detection/data/raw/Normal/Normal-1283.png,Normal,0,train
/home/user/Tuberculosis_detection/data/raw/Normal/Normal-1284.png,Normal,0,test
/home/user/Tuberculosis_detection/data/raw/Normal/Normal-1285.png,Normal,0,train
/home/user/Tuberculosis_detection/data/raw/Normal/Normal-1286.png,Normal,0,train
/home/user/Tuberculosis_detection/data/raw/Normal/Normal-1287.png,Normal,0,val
/home/user/Tuberculosis_detection/data/raw/Normal/Normal-1288.png,Normal,0,train
/home/user/Tuberculosis_detection/data/raw/Normal/Normal-1289.png,Normal,0,train
/home/user/Tuberculosis_detection/data/raw/Normal/Normal-129.png,Normal,0,train
/home/user/Tuberculosis_detection/data/raw/Normal/Normal-1290.png,Normal,0,train
/home/user/Tuberculosis_detection/data/raw/Normal/Normal-1291.png,Normal,0,train
/home/user/Tuberculosis_detection/data/raw/Normal/Normal-1292.png,Normal,0,train
/home/user/Tuberculosis_detection/data/raw/Normal/Normal-1293.png,Normal,0,train
/home/user/Tuberculosis_detection/data/raw/Normal/Normal-1294.png,Normal,0,train
/home/user/Tuberculosis_detection/data/raw/Normal/Normal-1295.png,Normal,0,train
/home/user/Tuberculosis_detection/data/raw/Normal/Normal-1296.png,Normal,0,test
/home/user/Tuberculosis_detection/data/raw/Normal/Normal-1297.png,Normal,0,train
/home/user/Tuberculosis_detection/data/raw/Normal/Normal-1298.png,Normal,0,train
